category,text
false,apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL
false,don't put your iphone 6 in your pocket y'all URL URL
false,"2,000,000 views incoming… rt @unboxtherapy: iphone 6 plus bend test - URL"
false,and here's a guy bending an iphone 6 plus with his bare hands URL URL
false,"quite a design flaw rt @nymag: if you sit with your iphone 6 plus in your pocket, it bends beyond repair URL"
false,the iphone 6 plus really does have a bending problem URL URL
false,"if you put an iphone 6 in your pocket, it may not come out the same shape URL"
false,iphone 6 plus owners are complaining that their phones are actually bending: URL URL
false,"dubbed #bendgate, iphone 6 plus users report the aluminium body is bending in pants pockets URL URL"
true,vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases. fbi investigating
true,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL"
true,"#workplace hero shoots #altonnolen #stabbings #beheading priors drugs/manhunt, recent radical convert #judicialgrinds URL"
true,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life."
false,groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL
unverified,"incredible! rt @ryan ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong"" URL"
true,"beheading suspect attended same mosque as 9/11 terrorist: moore, oklahoma -- alton nolen, the man who beheaded... URL"
unverified,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. URL
unverified,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL
unverified,"hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL"
unverified,"oh, my. rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL"
unverified,"protestors in hong kong mimicking the ""hands up, don't shoot"" of ferguson demonstrations (alex ogle/getty) URL"
unverified,"some authoritarian americans are pissed that i'm helping this hong kong ""hands up, don't shoot"" picture go viral: URL"
unverified,"rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL"
unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL"
unverified,"hands up, don’t shoot —hong kong edition: URL URL"
unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson, missouri. #handsupdontshoot. URL"
unverified,"the globalisation of civil disobedience: #hongkong's protesters use the #ferguson ""hands up, don't shoot"" gesture. URL"
unverified,"from #ferguson to #hongkong. #hongkongdemocracy protests adopt ""hands up, don't shoot"" URL"
unverified,"beautiful global solidarity in #hongkong where protesters are marching with ""hands up, don't shoot"" gesture #ferguson URL"
unverified,hong kong's pro-democracy protesters use 'hands up don't shoot' symbol of #ferguson via @gettyimages #occupycentral URL
unverified,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL"
unverified,no connection between hong kong protesters and ferguson “hands up don’t shoot” URL URL
unverified,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL"
unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL"
unverified,"#hongkong’s protesters are using the “hands up, don’t shoot” gesture from #ferguson URL URL"
false,"kfc ban wipes because they offend muslims URL ban islam instead, why are there halal only kfc's? URL"
unverified,bug in ios 8's 'reset all settings' option also erases icloud drive documents URL by @julipuli
unverified,fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary. so much for airstrikes.
unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL"
true,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!"
false,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended URL #tcot URL
false,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? @kfc arses.
unverified,report: nasty ios 8 bug could erase your icloud drive documents URL
true,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL"
true,"let's please remember the victim in the ok beheading, colleen hufford-> rt ""victim was loving grandma"" URL via @nypost"
unverified,this little ios 8 bug deletes all your icloud data if you try and reset your settings: URL URL
unverified,a new ios 8 bug is deleting users' icloud documents. URL URL
true,"colleen hufford was a white woman, hardly worth a mention from pres. obama (unlike #ferguson) URL URL"
true,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.
true,oklahoma beheading suspect alton nolen ordered held without bond URL URL
true,"d.a. to seek death in #moore, #oklahoma beheading case. #altonnolen #kellyfile URL"
unverified,kim jong un broke his ankles because he's too fat...
true,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile
false,atheists are mad at @carrieunderwood. i applaud her. URL
false,mass grave found in mexico town where over 40 students went missing - URL
false,#mexico mass grave discovered after student protesters go missing URL URL
true,hewlett-packard plans to split into two companies: wsj report URL
false,mexico security forces hunting 43 missing students after clashes with police find mass grave URL
true,"hewlett-packard to split into two companies, wsj says. URL"
true,hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL
true,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL"
false,mass grave found in mexico near area where 43 students vanished after a confrontation with police: URL - @thisisfusion
